ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-6784815,Source1,2,2020-11-04 00:54:45,2020-11-04 03:16:24,25.766121,-80.324187,25.766113,-80.324524,0.021,Incident on SW 4TH ST near CENTRAL BLVD Expect delays., Central Blvd,Miami,Miami-Dade,FL,33144-2247,US,US/Eastern,KMIA,2020-11-04 00:53:00,75.0,75.0,57.0,30.12,10.0,NE,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2282535,Source2,2,2019-02-13 14:55:23,2019-02-13 15:55:06,26.707319,-80.134247,,,0.0,Right lane blocked due to accident on FL-704 Okeechobee Blvd Eastbound at Okeechobee Blvd.,Okeechobee Blvd,West Palm Beach,Palm Beach,FL,33417-4324,US,US/Eastern,KPBI,2019-02-13 14:53:00,62.1,,93.0,30.05,4.0,NW,12.7,0.17,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3187475,Source2,2,2017-11-15 10:39:44,2017-11-15 11:24:29,29.759813,-95.408417,,,0.0,Accident on Allen Pkwy at Memorial Dr.,Allen Pkwy,Houston,Harris,TX,77019,US,US/Central,KMCJ,2017-11-15 10:35:00,75.2,,69.0,30.04,10.0,ESE,10.4,,Scattered Clouds,True,False,True,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3259537,Source2,3,2017-10-20 14:01:21,2017-10-20 14:30:57,34.067711,-117.523186,,,0.0,Slow lane blocked due to accident on I-10 Westbound after Etiwanda Ave.,I-10 W,Fontana,San Bernardino,CA,92335,US,US/Pacific,KONT,2017-10-20 13:53:00,72.0,,49.0,29.87,10.0,SSW,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4698832,Source1,2,2022-10-11 16:13:40.000000000,2022-10-11 18:11:35.000000000,43.167528,-77.683155,43.164788,-77.68305699999998,0.189,Incident on RT-390 near RT-390 Expect long delays.,NY-390 S,Rochester,Monroe,NY,14606,US,US/Eastern,KROC,2022-10-11 15:54:00,73.0,73.0,34.0,29.57,10.0,W,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-819367,Source2,2,2021-11-15 07:39:34,2021-11-15 08:08:14,35.93449000000001,-120.018311,,,0.0,Lane blocked and right hand shoulder blocked due to accident on CA-41 Northbound at Utica Ave.,State Highway 41,Avenal,Kings,CA,93204,US,US/Pacific,KNLC,2021-11-15 07:56:00,51.0,51.0,92.0,29.93,0.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5631771,Source1,2,2021-10-22 21:17:53,2021-10-22 22:34:51,28.048765000000003,-82.759568,28.048762,-82.759698,0.008,Incident on CURLEW RD near CR-1 S Drive with caution.,County Road 1,Dunedin,Pinellas,FL,34698,US,US/Eastern,KPIE,2021-10-22 20:53:00,77.0,77.0,82.0,29.99,10.0,NNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-4099416,Source1,2,2022-02-25 16:12:51,2022-02-25 16:32:51,29.724217,-95.52061,29.721512,-95.520403,0.187,Slow traffic from Richmond Ave (Fondren Rd) to Westpark Tollway (Fondren Rd) due to accident., Fondren Rd,Houston,Harris,TX,77063-5730,US,US/Central,KMCJ,2022-02-25 15:53:00,45.0,39.0,71.0,30.28,10.0,NNE,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1347588,Source2,2,2020-10-19 12:36:38,2020-10-19 13:06:13,40.406681,-104.907227,,,0.0,Right lane blocked due to accident on US-34 Westbound near County Road 17.,US-34 W,Windsor,Weld,CO,80550,US,US/Mountain,KFNL,2020-10-19 12:56:00,52.0,52.0,57.0,24.95,10.0,NNE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-284553,Source2,2,2016-09-14 18:17:18,2016-09-14 18:47:18,30.348116,-97.562355,,,0.0,Accident on Gregg Manor Rd at US-290.,US Highway 290 E,Manor,Travis,TX,78653,US,US/Central,KEDC,2016-09-14 18:35:00,89.6,,49.0,30.0,10.0,East,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7231499,Source1,2,2020-01-20 16:15:00,2020-01-20 17:07:27,34.15388,-118.34117,34.15388,-118.34117,0.0,At Hollywood Way/Alameda Ave - Accident.,CA-134 W,Burbank,Los Angeles,CA,91505,US,US/Pacific,KBUR,2020-01-20 15:53:00,61.0,61.0,54.0,29.19,10.0,SSE,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4019611,Source1,2,2022-01-27 17:33:19.000000000,2022-01-27 20:07:03.000000000,27.445309,-82.57540999999998,27.448249,-82.575353,0.203,Stationary traffic on FL-45 - US-41 S - US-41 N from Bayshore Gardens Pkwy (US-41) to FL-684/44th Ave/14th St/Cortez Rd (US-41) due to accident., 14th St W,Bradenton,Manatee,FL,34207-3329,US,US/Eastern,KSRQ,2022-01-27 17:53:00,68.0,68.0,70.0,30.0,10.0,NE,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-780425,Source2,2,2021-12-14 08:50:24,2021-12-14 09:19:58,43.927616,-70.000351,,,0.0,Shoulder blocked due to accident on I-295 Southbound at River Rd.,I-295 S,Brunswick,Cumberland,ME,04011,US,US/Eastern,KNHZ,2021-12-14 08:53:00,44.0,42.0,45.0,30.22,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3498770,Source1,2,2016-06-22 10:11:43,2016-06-22 16:11:43,42.47567,-83.13786,42.47463,-83.15534,0.894,At M-1/Woodward Ave/Exit 16 - Accident.,Walter P Reuther Fwy,Royal Oak,Oakland,MI,48067,US,US/Eastern,KVLL,2016-06-22 10:14:00,71.6,,51.0,29.96,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2962528,Source2,3,2018-03-22 05:49:01,2018-03-22 06:18:05,33.427525,-84.181572,,,0.0,Right hand shoulder blocked due to accident on I-75 Southbound before Exit 218 GA-81 Highway 20.,Highway 20 W,McDonough,Henry,GA,30253,US,US/Eastern,K6A2,2018-03-22 05:55:00,35.6,30.7,75.0,30.19,10.0,NW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4791099,Source1,2,2022-08-12 15:25:44,2022-08-12 16:43:46,38.952024,-77.195825,38.954592,-77.193774,0.209,Incident on I-495 NB near MM 44 Left lane blocked.,Capital Beltway N,Mc Lean,Fairfax County,VA,22101,US,US/Eastern,KDCA,2022-08-12 15:52:00,84.0,84.0,38.0,30.01,10.0,N,14.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-563631,Source2,3,2022-07-18 06:05:02,2022-07-18 06:34:08,35.12822,-90.076675,,,2.0,Left lane blocked and left hand shoulder blocked due to crash on I-55 Eh Crump Blvd Southbound from Exit 1 Bridgeport Rd to Exit 12C Alston Ave.,W EH Crump Blvd,Memphis,Shelby,TN,38106,US,US/Central,KMEM,2022-07-18 06:05:00,73.0,73.0,90.0,29.57,10.0,SSE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5834714,Source1,2,2021-05-03 09:00:00,2021-05-03 12:06:02,40.47733426074754,-76.29063963853699,40.48290426074753,-76.25902963853699,1.705,Incident on I-78 EB near MP 14 Drive with caution.,I-78,Bethel,Berks,PA,19507,US,US/Eastern,KMUI,2021-05-03 08:56:00,64.0,64.0,67.0,29.36,10.0,CALM,0.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4517918,Source1,2,2022-06-05 19:50:00,2022-06-05 22:25:00,28.537934000000003,-82.236919,28.564453000000004,-82.23469300000002,1.837,Incident on I-75 NB near MM 302 Expect long delays.,I-75,Brooksville,Hernando,FL,34602,US,US/Eastern,KBKV,2022-06-05 19:53:00,85.0,85.0,65.0,29.74,10.0,NNW,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1576581,Source2,2,2020-01-06 07:02:22,2020-01-06 08:00:10,37.52179,-77.274338,,,0.0,Accident on I-64 Eastbound at Exit 200 I-295 Exits 28 28A 28B.,I-64 E,Sandston,Henrico,VA,23150,US,US/Eastern,KRIC,2020-01-06 06:54:00,37.0,32.0,67.0,29.85,10.0,WSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-744351,Source2,3,2022-01-17 17:35:25,2022-01-17 18:34:48,35.341187,-80.74002800000002,,,0.0,Right merge lane closed due to accident on I-85 Northbound before Exit 48 I-485.,I-85,Charlotte,Mecklenburg,NC,28262,US,US/Eastern,KJQF,2022-01-17 17:50:00,39.0,33.0,49.0,29.07,10.0,NW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6711842,Source1,2,2020-12-22 17:29:00,2020-12-23 19:03:49,33.254044,-111.95128400000002,33.25219,-111.959991,0.519,Construction on AZ-347 SB near MARICOPA PINAL COUNTY LINE Road closed. Take alternate route., Queen Creek Rd,Chandler,Maricopa,AZ,85226,US,US/Mountain,KCHD,2020-12-22 17:47:00,63.0,63.0,20.0,28.65,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4111963,Source1,2,2022-11-07 15:45:00,2022-11-07 17:45:07,37.812454,-121.922332,37.812172,-121.921527,0.048,Incident on BLACKHAWK DR near HOUSE 5000 Drive with caution., Blackhawk Rd,Danville,Contra Costa,CA,94506,US,US/Pacific,KLVK,2022-11-07 15:53:00,54.0,54.0,64.0,29.4,10.0,W,12.0,0.0,Light Rain,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-131749,Source2,2,2016-09-21 12:51:37,2016-09-21 13:35:04,26.486053,-80.172653,,,0.0,Two lanes blocked due to accident on FL-91 Southbound after Boynton Blvd.,Florida's Tpke S,Boynton Beach,Palm Beach,FL,33437,US,US/Eastern,KBCT,2016-09-21 12:47:00,89.6,,79.0,29.98,10.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4048236,Source1,2,2022-06-08 17:25:17.000000000,2022-06-08 18:29:00.000000000,33.779073,-117.883287,33.770292,-117.913525,1.84,Slow traffic on CA-22 W - Garden Grove Fwy W from I-5/CA-57 (CA-22) to Harbor Blvd (CA-22) due to accident.,Garden Grove Fwy,Orange,Orange,CA,92868,US,US/Pacific,KSNA,2022-06-08 17:53:00,70.0,70.0,68.0,29.7,10.0,SSW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1975221,Source2,2,2019-07-18 14:46:06,2019-07-18 15:45:45,33.101803000000004,-96.677353,,,0.0,Lane blocked due to accident on US-75 Northbound at Mcdermott Dr.,W McDermott Dr,Allen,Collin,TX,75013,US,US/Central,KTKI,2019-07-18 14:53:00,95.0,95.0,44.0,29.33,10.0,S,13.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-6019238,Source1,2,2021-09-22 17:42:50,2021-09-22 18:17:42,25.749963,-80.303587,25.748038,-80.304472,0.144,Stationary traffic on FL-972 from SW 22nd St to SW 68th Ave due to accident., Ludlam Rd,Miami,Miami-Dade,FL,33155-1837,US,US/Eastern,KMIA,2021-09-22 17:53:00,77.0,77.0,94.0,29.89,10.0,WNW,3.0,0.04,Light Rain,False,False,False,False,False,False,False,False,True,True,False,False,False,Day,Day,Day,Day
A-3647298,Source1,3,2017-07-30 13:16:04,2017-07-30 19:16:04,30.24318,-81.76275,30.252270000000006,-81.76275,0.628,At SR-134/103rd St/Exit 16 - Accident.,W Beltway N,Jacksonville,Duval,FL,32244,US,US/Eastern,KNIP,2017-07-30 12:53:00,79.0,,88.0,29.89,10.0,North,4.6,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5444468,Source1,4,2022-07-12 07:14:37,2022-07-12 08:30:36,36.259093,-94.19511,36.259048,-94.193906,0.067,Incident on AR-264 EB near STATE HWY-112 Road closed. Take alternate route., S Mount Hebron Rd,Lowell,Benton,AR,72745-9564,US,US/Central,KASG,2022-07-12 06:48:00,75.0,75.0,100.0,28.56,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3020994,Source2,2,2018-02-19 06:27:15,2018-02-19 07:12:04,45.533463,-122.568581,,,0.0,Accident on 92nd Ave at Halsey St.,NE 92nd Ave,Portland,Multnomah,OR,97220-4359,US,US/Pacific,KPDX,2018-02-19 06:53:00,30.9,24.3,79.0,30.12,10.0,East,6.9,,Overcast,False,False,True,False,False,False,False,False,True,False,False,True,False,Night,Night,Day,Day
A-3175970,Source2,2,2017-11-09 07:45:51,2017-11-09 08:15:39,37.367859,-77.417366,,,0.0,Accident on US-301 Jefferson Davis Hwy at Osborne Rd.,Jefferson Davis Hwy,Chester,Chesterfield,VA,23831-2307,US,US/Eastern,KFCI,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4556625,Source1,2,2022-06-23 07:23:30.000000,2022-06-23 09:38:01.000000,32.746499,-97.319364,32.746898,-97.317692,0.101,Accident from I-30 E / I-35W S to US-287 S.,Purple Heart Trl,Fort Worth,Tarrant,TX,76102,US,US/Central,KFTW,2022-06-23 06:53:00,78.0,78.0,68.0,29.28,10.0,S,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3390001,Source2,2,2017-08-21 22:00:42,2017-08-21 23:00:36,35.898643,-78.784195,,,0.0,Accident on Lumley Rd at I-540.,Lumley Rd,Morrisville,Wake,NC,27560,US,US/Eastern,KRDU,2017-08-21 21:51:00,81.0,,74.0,30.17,10.0,SE,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2822622,Source2,3,2018-05-14 07:29:53,2018-05-14 08:29:20,30.026525,-97.851036,,,0.0,Accident on I-35 Svrd Northbound at Kyle Crossing Rd.,Trooper Randall Wade Vetter Memorial Hwy,Kyle,Hays,TX,78640,US,US/Central,KHYI,2018-05-14 07:56:00,73.0,,96.0,29.98,5.0,SE,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-232872,Source2,2,2016-12-27 07:51:08,2016-12-27 08:50:41,38.98787700000001,-77.436996,,,0.0,Accident on Pacific Blvd at Sterling Blvd.,Pacific Blvd,Sterling,Loudoun,VA,20166,US,US/Eastern,KIAD,2016-12-27 07:52:00,55.9,,87.0,29.94,10.0,SSW,12.7,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7444080,Source1,2,2019-02-10 21:48:17,2019-02-10 22:17:35,39.77382,-104.84261,39.77459,-104.85149,0.475,At Peoria St/Exit 281 - Accident.,US-36 W,Denver,Denver,CO,80239,US,US/Mountain,KBKF,2019-02-10 21:58:00,19.9,14.9,97.0,29.78,10.0,SW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6603275,Source1,2,2020-12-17 01:56:38,2020-12-17 02:17:23,25.630062,-80.340625,25.628922,-80.341065,0.083,Slow traffic on US-1 S - FL-5 from Kendall-Palmetto Bay to SW 152nd St due to accident., S Dixie Hwy,Miami,Miami-Dade,FL,33176,US,US/Eastern,KTMB,2020-12-17 01:53:00,71.0,71.0,100.0,29.95,10.0,S,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7583548,Source1,4,2018-05-16 05:09:55,2018-05-16 11:09:55,48.15712,-122.18983,48.14716,-122.18807,0.693,At WA-531/Exit 206 - Accident. Blocked ahead. emergency vehicles at scene.,I-5 S,Arlington,Snohomish,WA,98223,US,US/Pacific,KAWO,2018-05-16 04:56:00,55.9,,87.0,30.04,10.0,SSE,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1460508,Source2,2,2020-05-02 10:34:31,2020-05-02 11:19:35,34.775181,-120.487244,,,0.0,Accident on CA-1 Southbound at San Antonio Rd.,Vandenberg Rd,Casmalia,Santa Barbara,CA,93429,US,US/Pacific,KSMX,2020-05-02 10:51:00,65.0,65.0,61.0,29.81,10.0,NW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3106385,Source2,2,2017-12-05 08:21:19,2017-12-05 08:50:57,41.184044,-73.80744200000002,,,1.3200000524520874,Exit ramp from Taconic State Pkwy Southbound at Exit 8 to NY-100 Westbound lane blocked due to accident.,Taconic State Pkwy S,Chappaqua,Westchester,NY,10514,US,US/Eastern,KHPN,2017-12-05 07:56:00,50.0,,83.0,30.27,10.0,SSE,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2828599,Source2,2,2018-05-16 15:48:19,2018-05-16 16:17:23,32.425732,-110.961388,,,0.0,Accident on Rancho Vistoso Blvd in Tucson.,N Rancho Vistoso Blvd,Tucson,Pima,AZ,85755,US,US/Mountain,KDMA,2018-05-16 15:58:00,98.1,,5.0,29.73,10.0,North,5.8,,Clear,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-6452466,Source1,2,2021-02-12 06:07:06,2021-02-12 08:29:04,44.961712,-93.34449,44.970487,-93.340765,0.633,Incident on MN-100 NB near CEDAR LAKE RD Drive with caution.,Beltline Hwy N,Minneapolis,Hennepin,MN,55416,US,US/Central,KMSP,2021-02-12 05:53:00,-12.0,-29.0,71.0,29.67,10.0,NW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-2326888,Source2,3,2019-01-09 16:18:17,2019-01-09 17:02:40,39.172424,-94.555481,,,0.0,2 left lane closed due to multi-vehicle accident on I-35 Northbound after MO-1 Antioch Rd.,I-35 S,Kansas City,Clay,MO,64116,US,US/Central,KMKC,2019-01-09 15:54:00,37.9,31.5,39.0,30.5,10.0,NW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6945492,Source1,2,2020-11-23 03:47:30,2020-11-23 05:39:00,34.005144,-117.394557,34.004365,-117.403987,0.5429999999999999,Slow traffic on Pomona Fwy W - CA-60 W from Market St (CA-60) to Rubidoux Blvd (CA-60) due to accident.,CA-60 W,Jurupa Valley,Riverside,CA,92509,US,US/Pacific,KRAL,2020-11-23 03:53:00,49.0,49.0,74.0,29.0,10.0,NE,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-518331,Source2,2,2022-09-02 08:11:11,2022-09-02 08:57:08,37.504974,-122.119873,,,0.0,Left lane blocked due to crash on CA-84 Eastbound at Dumbarton Bridge - Midspan.,CA-84,Menlo Park,San Mateo,CA,94025,US,US/Pacific,KPAO,2022-09-02 07:47:00,57.0,57.0,88.0,29.89,8.0,CALM,0.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1273848,Source2,3,2020-11-10 16:08:04,2020-11-10 18:00:17,29.757746,-95.374771,,,0.0,Left lane blocked due to accident on I-45 Southbound at Dallas St.,I-45 S,Houston,Harris,TX,77002,US,US/Central,KMCJ,2020-11-10 15:53:00,83.0,83.0,65.0,29.74,10.0,E,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6684386,Source1,2,2020-12-19 03:23:04,2020-12-19 05:29:32,46.354998,-94.643408,46.370618,-94.643598,1.079,Incident on MN-64 near 124TH ST Drive with caution., State Highway 64 SW,Motley,Cass,MN,56466-2516,US,US/Central,KSAZ,2020-12-19 03:15:00,9.0,0.0,92.0,28.69,10.0,NW,5.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5911594,Source1,2,2021-09-29 16:15:00,2021-09-29 16:37:43,25.874722,-80.17314499999998,25.874824,-80.170383,0.172,Slow traffic from Griffing Blvd (NE 107th St) to US-1/Biscayne Blvd (NE 107th St) due to accident., NE 108th St,Miami,Miami-Dade,FL,33138,US,US/Eastern,KOPF,2021-09-29 15:53:00,86.0,86.0,53.0,29.93,10.0,E,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3175511,Source2,2,2017-11-09 06:01:03,2017-11-09 06:31:03,40.776489,-74.04255699999999,,,0.0,Accident on NJ-3 Eastbound at NJ-495.,NJ-495 E,North Bergen,Hudson,NJ,07047,US,US/Eastern,KNYC,2017-11-09 05:51:00,39.0,36.8,89.0,30.24,10.0,North,3.5,,Clear,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Day,Day
A-6143777,Source1,2,2021-10-27 16:41:06,2021-10-27 17:03:36,30.435337,-91.17725,30.443341,-91.178411,0.557,Stationary traffic on I-110 N from I-10 (I-110) to LA-73/Government St/Exit 1 (I-110) due to accident.,I-10 W,Baton Rouge,East Baton Rouge,LA,70802,US,US/Central,KBTR,2021-10-27 16:38:00,69.0,69.0,100.0,29.54,1.0,WSW,10.0,0.97,Heavy T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2506592,Source3,3,2018-10-09 10:20:59,2018-10-09 11:05:30,39.877567,-75.252945,,,0.0,Restrictions due to accident on I-95 Southbound at Exits 12 13 Arrivals Rd.,Delaware Expy S,Philadelphia,Philadelphia,PA,19153,US,US/Eastern,KPHL,2018-10-09 10:08:00,73.9,,87.0,30.34,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4787758,Source1,2,2022-12-06 17:23:54.000000000,2022-12-06 18:43:59.000000000,35.195289,-89.791527,35.202408,-89.77594599999998,1.008,Incident on I-40 EB near MM 16 Expect long delays.,I-40,Cordova,Shelby,TN,38016,US,US/Central,KNQA,2022-12-06 17:50:00,70.0,70.0,88.0,29.66,10.0,S,6.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-7675648,Source1,2,2017-10-25 15:36:32,2017-10-25 21:36:32,47.443693,-122.217068,47.443693,-122.217068,0.0,At 41st St/180th St/Valley Rd - Accident. Left lane blocked.,WA-167 S,Renton,King,WA,98055,US,US/Pacific,KRNT,2017-10-25 15:53:00,57.9,,90.0,30.11,10.0,NW,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2973417,Source2,3,2018-03-28 15:41:51,2018-03-28 16:41:36,34.024277000000005,-79.993385,,,0.0,Accident on I-95 Southbound at Exit 146 SC-341 Lynches River Rd.,I-95 S,Lynchburg,Sumter,SC,29080,US,US/Eastern,KSMS,2018-03-28 15:35:00,78.8,,44.0,30.09,10.0,SSW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
